boundaryID,boundaryISO,boundaryYear,boundaryType,boundarySource-1,boundarySource-2,boundaryLicense,licenseDetail,licenseSource,boundarySourceURL,boundaryUpdate,downloadURL
TKM-ADM0-3_0_0-G596,TKM,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/TKM/ADM0/geoBoundaries-3_0_0-TKM-ADM0-all.zip
TKM-ADM1-3_0_0-G597,TKM,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/TKM/ADM1/geoBoundaries-3_0_0-TKM-ADM1-all.zip
TKM-ADM2-3_0_0-G598,TKM,2009.0,ADM2,CIESIN,,Creative Commons Attribution-ShareAlike 3.0 Unported,Digitized. License noted on map image,https://sedac.ciesin.columbia.edu/data/set/grump-v1-population-density/maps/7,http://sedac.ciesin.columbia.edu/data/set/grump-v1-population-density/maps/7,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/TKM/ADM2/geoBoundaries-3_0_0-TKM-ADM2-all.zip
TUV-ADM0-3_0_0-G599,TUV,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/TUV/ADM0/geoBoundaries-3_0_0-TUV-ADM0-all.zip
TUV-ADM1-3_0_0-G600,TUV,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/TUV/ADM1/geoBoundaries-3_0_0-TUV-ADM1-all.zip
TUV-ADM2-3_0_0-G601,TUV,2014.0,ADM2,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196561929726128128/photo/1,http://prism.spc.int/regional-data-and-tools/popgis2,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/TUV/ADM2/geoBoundaries-3_0_0-TUV-ADM2-all.zip
TUV-ADM3-3_0_0-G602,TUV,2014.0,ADM3,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196561929726128128/photo/2,http://prism.spc.int/regional-data-and-tools/popgis2,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/TUV/ADM3/geoBoundaries-3_0_0-TUV-ADM3-all.zip
UGA-ADM0-3_0_0-G603,UGA,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UGA/ADM0/geoBoundaries-3_0_0-UGA-ADM0-all.zip
UGA-ADM1-3_0_0-G604,UGA,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UGA/ADM1/geoBoundaries-3_0_0-UGA-ADM1-all.zip
UGA-ADM2-3_0_0-G605,UGA,2016.0,ADM2,IGAD Drought Disaster Resilience & Sustainability Initiative (IDDRSI),United Nations Office for the Coordination of Humanitarian Affairs ROSEA,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/uganda-administrative-boundaries-admin-1-admin-3,https://data.humdata.org/dataset/uganda-administrative-boundaries-admin-1-admin-3,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UGA/ADM2/geoBoundaries-3_0_0-UGA-ADM2-all.zip
UKR-ADM0-3_0_0-G606,UKR,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UKR/ADM0/geoBoundaries-3_0_0-UKR-ADM0-all.zip
UKR-ADM1-3_0_0-G607,UKR,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UKR/ADM1/geoBoundaries-3_0_0-UKR-ADM1-all.zip
UKR-ADM2-3_0_0-G608,UKR,2017.0,ADM2,SSPE 'Kartographia',United Nations Office for the Coordination of Humanitarian Affairs Ukraine,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/ukraine-administrative-boundaries-as-of-q2-2017,https://data.humdata.org/dataset/ukraine-administrative-boundaries-as-of-q2-2017,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UKR/ADM2/geoBoundaries-3_0_0-UKR-ADM2-all.zip
UKR-ADM3-3_0_0-G609,UKR,2017.0,ADM3,SSPE 'Kartographia',United Nations Office for the Coordination of Humanitarian Affairs Ukraine,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/ukraine-administrative-boundaries-as-of-q2-2017,https://data.humdata.org/dataset/ukraine-administrative-boundaries-as-of-q2-2017,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UKR/ADM3/geoBoundaries-3_0_0-UKR-ADM3-all.zip
ARE-ADM0-3_0_0-G610,ARE,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/ARE/ADM0/geoBoundaries-3_0_0-ARE-ADM0-all.zip
ARE-ADM1-3_0_0-G611,ARE,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/ARE/ADM1/geoBoundaries-3_0_0-ARE-ADM1-all.zip
GBR-ADM0-3_0_0-G612,GBR,2018.0,ADM0,Office of National Statistics Geography,,Open Data Commons Open Database License 1.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,http://geoportal.statistics.gov.uk/datasets/local-administrative-units-level-1-january-2018-full-extent-boundaries-in-united-kingdom,http://geoportal.statistics.gov.uk/datasets/local-administrative-units-level-1-january-2018-full-extent-boundaries-in-united-kingdom,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/GBR/ADM0/geoBoundaries-3_0_0-GBR-ADM0-all.zip
GBR-ADM1-3_0_0-G613,GBR,2018.0,ADM1,Office of National Statistics Geography,,Open Data Commons Open Database License 1.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,http://geoportal.statistics.gov.uk/datasets/local-administrative-units-level-1-january-2018-full-extent-boundaries-in-united-kingdom,http://geoportal.statistics.gov.uk/datasets/local-administrative-units-level-1-january-2018-full-extent-boundaries-in-united-kingdom,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/GBR/ADM1/geoBoundaries-3_0_0-GBR-ADM1-all.zip
GBR-ADM2-3_0_0-G614,GBR,2019.0,ADM2,Office for National Statistics Open Geography Portal,,Open Data Commons Open Database License 1.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,https://geoportal.statistics.gov.uk/datasets/local-authority-districts-april-2019-boundaries-uk-bfc?geometry=-86.062%2C46.017%2C26.262%2C63.434,https://geoportal.statistics.gov.uk/datasets/local-authority-districts-april-2019-boundaries-uk-bfc?geometry=-86.062%2C46.017%2C26.262%2C63.434,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/GBR/ADM2/geoBoundaries-3_0_0-GBR-ADM2-all.zip
GBR-ADM3-3_0_0-G615,GBR,2018.0,ADM3,Office for National Statistics Open Geography Portal,,Open Data Commons Open Database License 1.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,https://geoportal.statistics.gov.uk/datasets/wards-december-2018-full-extent-boundaries-uk?geometry=-96.518%2C48.053%2C70.738%2C64.739,https://geoportal.statistics.gov.uk/datasets/wards-december-2018-full-extent-boundaries-uk?geometry=-96.518%2C48.053%2C70.738%2C64.739,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/GBR/ADM3/geoBoundaries-3_0_0-GBR-ADM3-all.zip
USA-ADM0-3_0_0-G616,USA,2017.0,ADM0,US Census,,Open Data Commons Open Database License 1.0,,https://www.census.gov/about/policies/open-gov/open-data.html,https://www.census.gov/geographies/mapping-files/time-series/geo/carto-boundary-file.html,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/USA/ADM0/geoBoundaries-3_0_0-USA-ADM0-all.zip
USA-ADM1-3_0_0-G617,USA,2017.0,ADM1,US Census,,Open Data Commons Open Database License 1.0,,https://www.census.gov/about/policies/open-gov/open-data.html,https://www.census.gov/geographies/mapping-files/time-series/geo/carto-boundary-file.html,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/USA/ADM1/geoBoundaries-3_0_0-USA-ADM1-all.zip
USA-ADM2-3_0_0-G618,USA,2016.0,ADM2,US Census,,Open Data Commons Open Database License 1.0,,https://www.census.gov/about/policies/open-gov/open-data.html,https://www.census.gov/geographies/mapping-files/time-series/geo/carto-boundary-file.html,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/USA/ADM2/geoBoundaries-3_0_0-USA-ADM2-all.zip
URY-ADM0-3_0_0-G619,URY,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/URY/ADM0/geoBoundaries-3_0_0-URY-ADM0-all.zip
URY-ADM1-3_0_0-G620,URY,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/URY/ADM1/geoBoundaries-3_0_0-URY-ADM1-all.zip
URY-ADM2-3_0_0-G621,URY,2015.0,ADM2,Sistema De Informacion Territorial MVOTMA,,Non-Commercial Use Only,Non-commercial use only. Original terms of use PDF: http://www.mvotma.gub.uy/component/k2/item/10008955-terminos-y-condiciones-de-uso,https://twitter.com/WMgeoLab/status/1192504995502968836,http://sit.mvotma.gub.uy/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/URY/ADM2/geoBoundaries-3_0_0-URY-ADM2-all.zip
UZB-ADM0-3_0_0-G622,UZB,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UZB/ADM0/geoBoundaries-3_0_0-UZB-ADM0-all.zip
UZB-ADM1-3_0_0-G623,UZB,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UZB/ADM1/geoBoundaries-3_0_0-UZB-ADM1-all.zip
UZB-ADM2-3_0_0-G624,UZB,2017.0,ADM2,"OpenStreetMap, digitized from https://en.wikipedia.org/wiki/Districts_of_Uzbekistan#/media/File:Uzbekistan_districts.png",Allison Bowers,Public Domain,,https://commons.wikimedia.org/wiki/File:Uzbekistan_districts.png,https://commons.wikimedia.org/wiki/File:Uzbekistan_districts.png,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/UZB/ADM2/geoBoundaries-3_0_0-UZB-ADM2-all.zip
VAT-ADM0-3_0_0-G625,VAT,2020.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VAT/ADM0/geoBoundaries-3_0_0-VAT-ADM0-all.zip
VUT-ADM0-3_0_0-G626,VUT,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VUT/ADM0/geoBoundaries-3_0_0-VUT-ADM0-all.zip
VUT-ADM1-3_0_0-G627,VUT,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VUT/ADM1/geoBoundaries-3_0_0-VUT-ADM1-all.zip
VUT-ADM2-3_0_0-G628,VUT,2014.0,ADM2,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196561929726128128/photo/1,http://prism.spc.int/regional-data-and-tools/popgis2,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VUT/ADM2/geoBoundaries-3_0_0-VUT-ADM2-all.zip
VUT-ADM3-3_0_0-G629,VUT,2014.0,ADM3,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196561929726128128/photo/2,http://prism.spc.int/regional-data-and-tools/popgis2,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VUT/ADM3/geoBoundaries-3_0_0-VUT-ADM3-all.zip
VEN-ADM0-3_0_0-G630,VEN,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VEN/ADM0/geoBoundaries-3_0_0-VEN-ADM0-all.zip
VEN-ADM1-3_0_0-G631,VEN,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VEN/ADM1/geoBoundaries-3_0_0-VEN-ADM1-all.zip
VEN-ADM2-3_0_0-G632,VEN,2015.0,ADM2,"EfraÃ­n Porto TapiquÃ©n GeografÃ­a, SIG y Estudios Ambientales",,Open Data Commons Open Database License 1.0,"""Municipios de Venezuela"". Descargado desde http://tapiquen-sig.jimdo.com. 
 Carlos Efrain Porto Tapiquen. Orogenesis Soluciones Geograficas. Porlamar, Venezuela 2015.Distribucion Gratuita.",https://twitter.com/WMgeoLab/status/1251983690709827590,https://tapiquen-sig.jimdofree.com/descargas-gratuitas/venezuela/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VEN/ADM2/geoBoundaries-3_0_0-VEN-ADM2-all.zip
VNM-ADM0-3_0_0-G633,VNM,2016.0,ADM0,Open Development Mekong,Dept of Survey and Mapping,Non-Commercial Use Only,"Free to copy, adapt, redistribute data for non-commercial use",https://vietnam.opendevelopmentmekong.net/terms-of-use/,https://vietnam.opendevelopmentmekong.net/dataset?id=a-phn-tnh,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VNM/ADM0/geoBoundaries-3_0_0-VNM-ADM0-all.zip
VNM-ADM1-3_0_0-G634,VNM,2016.0,ADM1,Open Development Mekong,Dept of Survey and Mapping,Non-Commercial Use Only,"Free to copy, adapt, redistribute data for non-commercial use",https://vietnam.opendevelopmentmekong.net/terms-of-use/,https://vietnam.opendevelopmentmekong.net/dataset?id=a-phn-tnh,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VNM/ADM1/geoBoundaries-3_0_0-VNM-ADM1-all.zip
VNM-ADM2-3_0_0-G635,VNM,2016.0,ADM2,Open Development Mekong,Dept of Survey and Mapping,Non-Commercial Use Only,"Free to copy, adapt, redistribute data for non-commercial use",https://vietnam.opendevelopmentmekong.net/terms-of-use/,https://vietnam.opendevelopmentmekong.net/dataset?id=a-phn-huyn,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/VNM/ADM2/geoBoundaries-3_0_0-VNM-ADM2-all.zip
YEM-ADM0-3_0_0-G636,YEM,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/YEM/ADM0/geoBoundaries-3_0_0-YEM-ADM0-all.zip
YEM-ADM1-3_0_0-G637,YEM,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/YEM/ADM1/geoBoundaries-3_0_0-YEM-ADM1-all.zip
YEM-ADM2-3_0_0-G638,YEM,2015.0,ADM2,Yemen Ministry of Local Administration/Central Statistical Organization,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/yemen-admin-boundaries,https://data.humdata.org/dataset/yemen-admin-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/YEM/ADM2/geoBoundaries-3_0_0-YEM-ADM2-all.zip
ZMB-ADM0-3_0_0-G639,ZMB,2012.0,ADM0,ISCGM; Zambia CSO,United Nations Office for the Coordination of Humanitarian Affairs ROSA,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/zambia-administrative-boundaries-level-1-provinces-and-level-2-districts-with-census-2010-population,https://data.humdata.org/dataset/zambia-administrative-boundaries-level-1-provinces-and-level-2-districts-with-census-2010-population,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/ZMB/ADM0/geoBoundaries-3_0_0-ZMB-ADM0-all.zip
ZMB-ADM1-3_0_0-G640,ZMB,2012.0,ADM1,ISCGM; Zambia CSO,United Nations Office for the Coordination of Humanitarian Affairs ROSA,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/zambia-administrative-boundaries-level-1-provinces-and-level-2-districts-with-census-2010-population,https://data.humdata.org/dataset/zambia-administrative-boundaries-level-1-provinces-and-level-2-districts-with-census-2010-population,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/ZMB/ADM1/geoBoundaries-3_0_0-ZMB-ADM1-all.zip
ZMB-ADM2-3_0_0-G641,ZMB,2012.0,ADM2,ISCGM; Zambia CSO,United Nations Office for the Coordination of Humanitarian Affairs ROSA,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/zambia-administrative-boundaries-level-1-provinces-and-level-2-districts-with-census-2010-population,https://data.humdata.org/dataset/zambia-administrative-boundaries-level-1-provinces-and-level-2-districts-with-census-2010-population,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/ZMB/ADM2/geoBoundaries-3_0_0-ZMB-ADM2-all.zip
ZWE-ADM0-3_0_0-G642,ZWE,2015.0,ADM0,Zimbabwe Central Statistics Office (ZimStat),United Nations Office for the Coordination of Humanitarian Affairs ROSA,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/zimbabwe-administrative-levels-0-3-boundaries,https://data.humdata.org/dataset/zimbabwe-administrative-levels-0-3-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/ZWE/ADM0/geoBoundaries-3_0_0-ZWE-ADM0-all.zip
ZWE-ADM1-3_0_0-G643,ZWE,2015.0,ADM1,Zimbabwe Central Statistics Office (ZimStat),United Nations Office for the Coordination of Humanitarian Affairs ROSA,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/zimbabwe-administrative-levels-0-3-boundaries,https://data.humdata.org/dataset/zimbabwe-administrative-levels-0-3-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/ZWE/ADM1/geoBoundaries-3_0_0-ZWE-ADM1-all.zip
ZWE-ADM2-3_0_0-G644,ZWE,2015.0,ADM2,Zimbabwe Central Statistics Office (ZimStat),United Nations Office for the Coordination of Humanitarian Affairs ROSA,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/zimbabwe-administrative-levels-0-3-boundaries,https://data.humdata.org/dataset/zimbabwe-administrative-levels-0-3-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/ZWE/ADM2/geoBoundaries-3_0_0-ZWE-ADM2-all.zip
